GeneName,module_name,kTotal,kWithin,kOut,kDiff,is.hub,ME,MM,Mitocarta,Interactome,in_enriched_module_mitocarta,cor_with_gtex,gtex,in_md_list,pathogenic
CYP19A1,brown,34.38970462,8.5649343,25.82477032,-17.25983602,FALSE,0.35524264,0.52346464,FALSE,FALSE,1,0.18254836,FALSE,FALSE,unlabelled
BCAR3,brown,530.395668,93.16626822,437.2293998,-344.0631315,FALSE,-0.80640471,0.000854181,FALSE,FALSE,1,0.180361941,FALSE,FALSE,unlabelled
CGREF1,brown,39.55760236,11.72596004,27.83164232,-16.10568228,FALSE,0.536755521,0.242816584,FALSE,FALSE,1,0.186435926,FALSE,FALSE,unlabelled
DBR1,brown,739.8717657,74.87222007,664.9995456,-590.1273256,FALSE,-0.75119194,0.000364766,FALSE,FALSE,1,0.172628137,FALSE,FALSE,unlabelled
ZNF365,brown,30.89076511,8.571631646,22.31913347,-13.74750182,FALSE,-0.399293571,0.759958598,FALSE,FALSE,1,0.183673018,FALSE,FALSE,unlabelled
METTL5,brown,592.5161086,118.1000463,474.4160623,-356.3160159,FALSE,-0.850314129,0.016853836,TRUE,FALSE,1,0.192758818,FALSE,FALSE,unlabelled
FASTKD1,brown,413.0090034,48.71493525,364.2940681,-315.5791329,FALSE,-0.700373935,0.00032236,TRUE,FALSE,1,0.194656235,FALSE,FALSE,unlabelled
CCDC54,brown,37.35518921,11.1141271,26.24106211,-15.12693502,FALSE,0.445785429,0.31740548,FALSE,FALSE,1,0.203264358,FALSE,FALSE,unlabelled
COX17,brown,358.6321585,90.12206932,268.5100892,-178.3880199,FALSE,-0.845949646,0.004529074,TRUE,TRUE,1,0.192535957,FALSE,FALSE,unlabelled
HERC6,brown,126.644536,26.67559265,99.96894334,-73.29335069,FALSE,0.620471987,0.212339377,FALSE,FALSE,1,0.18827242,FALSE,FALSE,unlabelled
HNRNPD,brown,615.6390663,131.2203448,484.4187215,-353.1983767,FALSE,-0.900304306,0.000838779,FALSE,FALSE,1,0.16195303,FALSE,FALSE,unlabelled
NUP54,brown,462.0301667,105.3616681,356.6684986,-251.3068305,FALSE,-0.843534328,0.00959813,FALSE,FALSE,1,0.150562595,FALSE,FALSE,unlabelled
SEPT11,brown,325.9524144,17.46016822,308.4922461,-291.0320779,FALSE,0.781767438,0.00188167,FALSE,FALSE,1,0.221700006,TRUE,FALSE,0
FRAS1,brown,40.99779507,2.845283641,38.15251143,-35.30722779,FALSE,0.419135798,0.298408504,FALSE,FALSE,1,0.187820971,FALSE,FALSE,unlabelled
PPA2,brown,293.2820625,90.42395841,202.8581041,-112.4341457,FALSE,-0.842052179,0.089775534,TRUE,FALSE,1,0.194000511,FALSE,TRUE,1
INTS12,brown,26.29319416,8.372785187,17.92040897,-9.547623783,FALSE,-0.498931405,0.394650072,FALSE,FALSE,1,0.195158447,FALSE,FALSE,unlabelled
ENPEP,brown,32.56797492,7.504530063,25.06344486,-17.5589148,FALSE,-0.341807549,0.59691145,FALSE,FALSE,1,0.211974383,FALSE,FALSE,unlabelled
VAMP1,brown,32.68530127,6.992691428,25.69260984,-18.69991841,FALSE,0.378557309,0.197599241,FALSE,FALSE,1,0.154025546,FALSE,FALSE,unlabelled
SNRPF,brown,180.5596965,29.45898322,151.1007133,-121.6417301,FALSE,-0.825831585,0.013451802,FALSE,FALSE,1,0.192014444,FALSE,FALSE,unlabelled
SDSL,brown,257.8484425,13.64114818,244.2072943,-230.5661461,FALSE,0.6929283,0.000210003,TRUE,FALSE,1,0.185204026,FALSE,FALSE,unlabelled
ACVRL1,brown,320.0553457,35.82922142,284.2261242,-248.3969028,FALSE,0.683566977,0.00343644,FALSE,FALSE,1,0.193726648,FALSE,FALSE,unlabelled
N4BP2L1,brown,48.6765095,9.695303198,38.9812063,-29.2859031,FALSE,0.348884344,0.260538481,FALSE,FALSE,1,0.208073221,FALSE,FALSE,unlabelled
WDFY2,brown,26.25902609,3.813540237,22.44548585,-18.63194562,FALSE,-0.243975673,0.470746407,FALSE,FALSE,1,0.19654806,FALSE,FALSE,unlabelled
ESD,brown,190.6888679,58.50537588,132.183492,-73.67811614,FALSE,-0.755829428,0.894255083,FALSE,FALSE,1,0.192748495,FALSE,FALSE,unlabelled
RHOF,brown,23.46912825,5.365240105,18.10388814,-12.73864804,FALSE,0.426998195,0.126137112,FALSE,FALSE,1,0.182536882,FALSE,FALSE,unlabelled
NOVA1,brown,96.42651815,35.01199732,61.41452083,-26.40252352,FALSE,0.632215366,0.479756803,FALSE,FALSE,1,0.164260078,FALSE,FALSE,unlabelled
GPR65,brown,26.03314881,6.252611588,19.78053722,-13.52792563,FALSE,-0.377325591,0.953096247,FALSE,FALSE,1,0.133826533,FALSE,FALSE,unlabelled
LYSMD2,brown,195.6139718,30.85617418,164.7577976,-133.9016235,FALSE,-0.618886889,0.018877333,FALSE,FALSE,1,0.183502503,FALSE,FALSE,unlabelled
GTF2A2,brown,326.8395321,108.0035797,218.8359523,-110.8323726,FALSE,-0.881595339,0.070538281,FALSE,FALSE,1,0.184772618,FALSE,FALSE,unlabelled
PSTPIP1,brown,85.9437118,19.15211908,66.79159271,-47.63947363,FALSE,0.548567297,0.068777722,FALSE,FALSE,1,0.130131056,FALSE,FALSE,unlabelled
ETFA,brown,48.59478677,13.48557436,35.1092124,-21.62363804,FALSE,-0.710046882,0.084227077,TRUE,TRUE,1,0.183549608,FALSE,TRUE,1
BCL2A1,brown,46.55695797,16.73282438,29.82413359,-13.0913092,FALSE,-0.515031988,0.837158138,TRUE,FALSE,1,0.164426565,FALSE,FALSE,unlabelled
USP3,brown,64.93761862,9.07036554,55.86725308,-46.79688754,FALSE,0.276397987,0.402245428,FALSE,FALSE,1,0.180405485,FALSE,FALSE,unlabelled
LINS1,brown,61.66336708,14.46050894,47.20285814,-32.74234919,FALSE,-0.525047179,0.071356328,FALSE,FALSE,1,0,FALSE,FALSE,unlabelled
WDR93,brown,33.90713823,13.82719649,20.07994175,-6.252745257,FALSE,0.553906299,0.364544248,FALSE,FALSE,1,0.200552419,FALSE,FALSE,unlabelled
MYLK3,brown,25.88785125,9.396896286,16.49095497,-7.094058682,FALSE,0.43339306,0.639488522,FALSE,FALSE,1,0.197649413,FALSE,FALSE,unlabelled
CLEC18B,brown,20.40627731,5.604485564,14.80179175,-9.197306181,FALSE,0.43794348,0.429968128,FALSE,FALSE,1,0.187198311,FALSE,FALSE,unlabelled
NLRC5,brown,18.22584973,2.974544485,15.25130524,-12.27676076,FALSE,-0.285857276,0.344104277,FALSE,FALSE,1,0.197535158,FALSE,FALSE,unlabelled
KIFC3,brown,89.4934899,27.27430156,62.21918834,-34.94488677,FALSE,-0.62457266,0.135194008,FALSE,FALSE,1,0.157332687,FALSE,FALSE,unlabelled
COPS3,brown,270.9071114,19.14675501,251.7603564,-232.6136014,FALSE,-0.78268742,0.00031622,FALSE,FALSE,1,0.190337942,FALSE,FALSE,unlabelled
UTP4,brown,280.5065107,66.6610932,213.8454175,-147.1843243,FALSE,-0.765682845,0.249474889,FALSE,FALSE,1,0.180051488,FALSE,FALSE,unlabelled
GFOD2,brown,39.49618277,11.43337071,28.06281206,-16.62944135,FALSE,-0.479017754,0.091293743,FALSE,FALSE,1,0.210099408,FALSE,FALSE,unlabelled
NOB1,brown,77.972318,29.08032737,48.89199064,-19.81166327,FALSE,-0.631198724,0.5408398,FALSE,FALSE,1,0.17842532,FALSE,FALSE,unlabelled
SGSM2,brown,406.3379133,30.47610399,375.8618093,-345.3857053,FALSE,0.842147338,6.38287E-05,FALSE,FALSE,1,0.16988195,FALSE,FALSE,unlabelled
CARD14,brown,22.820401,4.151808883,18.66859212,-14.51678324,FALSE,0.174008629,0.588344834,FALSE,FALSE,1,0.178921202,FALSE,FALSE,unlabelled
EIF4A3,brown,358.1732009,115.5673609,242.6058399,-127.038479,FALSE,-0.879580152,0.068953216,FALSE,FALSE,1,0.158554744,FALSE,FALSE,unlabelled
TBCD,brown,86.02301767,27.81407066,58.208947,-30.39487634,FALSE,-0.600526172,0.295373068,FALSE,FALSE,1,0.179679577,FALSE,FALSE,unlabelled
RPTOR,brown,118.6151377,28.49049282,90.12464493,-61.63415211,FALSE,0.575342417,0.412519141,FALSE,FALSE,1,0.181772962,FALSE,FALSE,unlabelled
RNF157,brown,51.03903528,15.71089222,35.32814306,-19.61725083,FALSE,0.434460066,0.93103334,FALSE,FALSE,1,0.193873307,FALSE,FALSE,unlabelled
SMAD4,brown,37.08360875,10.88215751,26.20145123,-15.31929372,FALSE,0.391031733,0.493930279,FALSE,FALSE,1,0.173715305,FALSE,FALSE,unlabelled
PLPP2,brown,24.16649855,6.064404092,18.10209446,-12.03769036,FALSE,-0.360686668,0.786627594,FALSE,FALSE,1,0.175529352,FALSE,FALSE,unlabelled
DUS3L,brown,89.43660648,12.07035509,77.36625139,-65.2958963,FALSE,-0.585660373,0.011431809,FALSE,FALSE,1,0.160028225,FALSE,FALSE,unlabelled
ADAMTS10,brown,97.64822466,22.03317973,75.61504494,-53.58186521,FALSE,0.575091277,0.033536778,FALSE,FALSE,1,0.202773898,FALSE,FALSE,unlabelled
EVI5L,brown,83.65365927,23.86520253,59.78845674,-35.92325421,FALSE,0.542760205,0.070193552,FALSE,FALSE,1,0.192511171,FALSE,FALSE,unlabelled
KIAA0319L,brown,237.0012302,25.3977035,211.6035267,-186.2058232,FALSE,0.819782265,0.002973487,FALSE,FALSE,1,0.179180142,FALSE,FALSE,unlabelled
SERBP1,brown,154.2619671,14.51828281,139.7436843,-125.2254015,FALSE,-0.643578392,2.77139E-05,FALSE,FALSE,1,0.181141023,FALSE,FALSE,unlabelled
MOB3C,brown,87.91414218,14.7700329,73.14410928,-58.37407638,FALSE,0.398624251,0.166687927,FALSE,FALSE,1,0.168151476,FALSE,FALSE,unlabelled
SYPL2,brown,78.16702218,24.8764748,53.29054738,-28.41407259,FALSE,0.597395778,0.046251713,FALSE,FALSE,1,0.158241451,FALSE,FALSE,unlabelled
ATP1B1,brown,74.71262978,7.906617659,66.80601212,-58.89939447,FALSE,-0.578573833,0.017753857,FALSE,FALSE,1,0.190806353,FALSE,FALSE,unlabelled
NME7,brown,442.6780066,58.31002285,384.3679837,-326.0579609,FALSE,-0.740042821,0.005483433,FALSE,FALSE,1,0.185711844,FALSE,FALSE,unlabelled
UCK2,brown,120.2575888,21.3985836,98.85900523,-77.46042162,FALSE,-0.551111463,0.019441666,FALSE,FALSE,1,0.190842172,FALSE,FALSE,unlabelled
PFDN2,brown,274.8449646,111.3358308,163.5091338,-52.17330308,FALSE,-0.909584282,0.068164678,FALSE,FALSE,1,0.212112882,FALSE,FALSE,unlabelled
RRNAD1,brown,32.59217076,11.10314926,21.48902151,-10.38587225,FALSE,-0.545800141,0.488858837,FALSE,FALSE,1,0.160133999,FALSE,FALSE,unlabelled
SF3B4,brown,380.9519801,119.0036582,261.9483219,-142.9446637,FALSE,-0.896724682,0.025783316,FALSE,FALSE,1,0.167356721,FALSE,FALSE,unlabelled
SEMA6C,brown,59.03160095,19.67702594,39.35457501,-19.67754907,FALSE,0.561381641,0.918984889,FALSE,FALSE,1,0.187319125,FALSE,FALSE,unlabelled
TAF1A,brown,185.4109185,37.91704109,147.4938774,-109.5768363,FALSE,-0.657183058,0.003311737,FALSE,FALSE,1,0.155973255,FALSE,FALSE,unlabelled
ADAM15,brown,34.92776645,7.856327316,27.07143914,-19.21511182,FALSE,0.263508847,0.975800698,FALSE,FALSE,1,0.172783127,FALSE,FALSE,unlabelled
ILF2,brown,117.3958621,26.24554331,91.15031879,-64.90477548,FALSE,-0.712251668,0.165726955,FALSE,FALSE,1,0.2065799,FALSE,FALSE,unlabelled
ACTA1,brown,10.6024333,2.024755208,8.577678095,-6.552922887,FALSE,-0.267490847,0.364405276,FALSE,FALSE,1,0.151124551,FALSE,FALSE,unlabelled
ACP1,brown,134.5642682,23.58419527,110.9800729,-87.3958776,FALSE,-0.65135153,0.005411512,TRUE,FALSE,1,0.189556549,FALSE,FALSE,unlabelled
NVL,brown,749.4520779,85.16091059,664.2911673,-579.1302567,FALSE,-0.809354312,0.001144947,FALSE,FALSE,1,0.186741832,FALSE,FALSE,unlabelled
FBXO28,brown,116.6250485,32.08989679,84.53515173,-52.44525495,FALSE,0.612388618,0.100132276,FALSE,FALSE,1,0.180070381,FALSE,FALSE,unlabelled
LEFTY2,brown,29.71758761,7.605791627,22.11179599,-14.50600436,FALSE,0.429927183,0.627848911,FALSE,FALSE,1,0.198165064,FALSE,FALSE,unlabelled
ITPKB,brown,36.64430308,7.625975767,29.01832731,-21.39235154,FALSE,0.405566051,0.805683876,FALSE,FALSE,1,0.174185496,FALSE,FALSE,unlabelled
CDC42BPA,brown,45.71482326,10.30666831,35.40815494,-25.10148663,FALSE,0.347821986,0.240077444,FALSE,FALSE,1,0.201991637,FALSE,FALSE,unlabelled
PSEN2,brown,45.58696064,14.07429019,31.51267045,-17.43838026,FALSE,0.550862722,0.347369383,FALSE,FALSE,1,0.169143554,FALSE,FALSE,unlabelled
SNRPG,brown,299.6024749,40.87284421,258.7296307,-217.8567865,FALSE,-0.872525991,0.000300427,FALSE,FALSE,1,0.164484267,FALSE,FALSE,unlabelled
ZNF514,brown,24.46868778,6.401410614,18.06727717,-11.66586655,FALSE,0.285953802,0.441796991,FALSE,FALSE,1,0.179235436,FALSE,FALSE,unlabelled
SNRNP200,brown,663.7295263,100.5412903,563.188236,-462.6469457,FALSE,-0.839194269,0.001472182,FALSE,FALSE,1,0.183637642,FALSE,FALSE,unlabelled
TPRKB,brown,140.365743,22.46454081,117.9012021,-95.43666133,FALSE,-0.764133253,0.001781016,FALSE,FALSE,1,0.167693714,FALSE,FALSE,unlabelled
DQX1,brown,15.34667399,3.152004699,12.19466929,-9.042664588,FALSE,0.195858462,0.931098418,FALSE,FALSE,1,0.203121236,FALSE,FALSE,unlabelled
FBLN7,brown,35.28793718,11.21940253,24.06853465,-12.84913212,FALSE,0.495071555,0.301080847,FALSE,FALSE,1,0.177668373,FALSE,FALSE,unlabelled
RP11-395L14.17,brown,70.44827476,17.01291765,53.43535711,-36.42243946,FALSE,-0.566645653,0.062266948,FALSE,FALSE,1,0.178306915,FALSE,FALSE,unlabelled
GPR17,brown,23.59218891,5.792131006,17.8000579,-12.0079269,FALSE,0.420652427,0.578719481,FALSE,FALSE,1,0.17300024,FALSE,FALSE,unlabelled
PKP4,brown,57.83763592,22.8334939,35.00414202,-12.17064812,FALSE,0.609570689,0.527785169,FALSE,FALSE,1,0.16547239,FALSE,FALSE,unlabelled
HSPD1,brown,773.7402415,122.1492626,651.590979,-529.4417164,FALSE,-0.911893345,0.000181541,TRUE,TRUE,1,0.167920227,FALSE,TRUE,1
NBEAL1,brown,166.9056293,65.28304116,101.6225882,-36.33954702,FALSE,0.81905589,0.147643152,FALSE,FALSE,1,0.192012156,FALSE,FALSE,unlabelled
RHBDD1,brown,47.3283662,15.09474007,32.23362613,-17.13888606,FALSE,0.546062391,0.88826159,FALSE,FALSE,1,0.197008579,FALSE,FALSE,unlabelled
HES6,brown,38.82832872,11.56256415,27.26576457,-15.70320042,FALSE,0.355072253,0.70317336,FALSE,FALSE,1,0.18466975,FALSE,FALSE,unlabelled
ACKR2,brown,17.05860329,3.202897537,13.85570576,-10.65280822,FALSE,-0.245087339,0.669225381,FALSE,FALSE,1,0.194894882,FALSE,FALSE,unlabelled
SLC22A14,brown,50.65161173,12.51503804,38.13657369,-25.62153564,FALSE,0.563204508,0.05262039,FALSE,FALSE,1,0.206400858,FALSE,FALSE,unlabelled
STAC,brown,49.21193744,8.940447869,40.27148957,-31.3310417,FALSE,0.327558743,0.645724467,FALSE,FALSE,1,0.179988402,FALSE,FALSE,unlabelled
IQSEC1,brown,678.882526,81.7790345,597.1034915,-515.324457,FALSE,0.799248863,0.001833035,FALSE,FALSE,1,0.207265483,FALSE,FALSE,unlabelled
ADGRG7,brown,13.09517298,2.572948596,10.52222438,-7.949275784,FALSE,-0.326138245,0.372899029,FALSE,FALSE,1,0.158110385,FALSE,FALSE,unlabelled
TAGLN3,brown,64.71492129,14.3624196,50.35250169,-35.99008208,FALSE,-0.511753697,0.326351457,FALSE,FALSE,1,0.162237286,FALSE,FALSE,unlabelled
ATG3,brown,1015.998787,104.2550741,911.7437129,-807.4886388,FALSE,-0.808522667,7.12696E-05,FALSE,FALSE,1,0.197472254,FALSE,FALSE,unlabelled
AGTR1,brown,70.13869651,15.68361763,54.45507888,-38.77146125,FALSE,-0.548719439,0.474142119,FALSE,FALSE,1,0.17711295,FALSE,FALSE,unlabelled
TMEM44,brown,35.34948292,5.854233964,29.49524895,-23.64101499,FALSE,-0.055320316,0.611387708,FALSE,FALSE,1,0.206558441,FALSE,FALSE,unlabelled
STXBP5L,brown,27.67879884,7.606868966,20.07192988,-12.46506091,FALSE,-0.45515283,0.969837928,FALSE,FALSE,1,0.134599734,FALSE,FALSE,unlabelled
CISD2,brown,284.0566975,22.25430662,261.8023909,-239.5480843,FALSE,-0.795526967,0.00160893,FALSE,TRUE,1,0.176289981,FALSE,TRUE,1
ANK2,brown,56.128009,20.06030567,36.06770333,-16.00739766,FALSE,0.534389025,0.978680877,FALSE,FALSE,1,0.153845706,FALSE,FALSE,unlabelled
USP53,brown,74.89109029,6.78675504,68.10433525,-61.31758021,FALSE,0.494250903,0.27941634,FALSE,FALSE,1,0.187475499,FALSE,FALSE,unlabelled
ROPN1L,brown,77.96389783,10.16576448,67.79813335,-57.63236886,FALSE,0.493025907,0.0120261,FALSE,FALSE,1,0.20412096,FALSE,FALSE,unlabelled
NKD2,brown,52.84937414,17.44923958,35.40013457,-17.95089499,FALSE,-0.481341539,0.97104481,FALSE,FALSE,1,0.158996898,FALSE,FALSE,unlabelled
IQGAP2,brown,12.06847495,2.329408218,9.739066732,-7.409658514,FALSE,-0.216014308,0.976463549,FALSE,FALSE,1,0.151742514,FALSE,FALSE,unlabelled
BTF3,brown,81.12174893,36.46313679,44.65861214,-8.195475341,FALSE,-0.696650723,0.990483917,FALSE,FALSE,1,0.169346518,FALSE,FALSE,unlabelled
FBXL17,brown,162.564526,24.39485359,138.1696724,-113.7748188,FALSE,0.59872951,0.017126407,FALSE,FALSE,1,0.181481368,FALSE,FALSE,unlabelled
ATG12,brown,69.92107639,24.62987274,45.29120365,-20.66133092,FALSE,0.644862301,0.558188265,FALSE,FALSE,1,0.199146033,FALSE,FALSE,unlabelled
ARHGAP26,brown,113.8915842,27.06192954,86.82965465,-59.76772511,FALSE,0.595660585,0.028373697,FALSE,FALSE,1,0.175715478,FALSE,FALSE,unlabelled
PCDHB18P,brown,55.98415061,19.36489319,36.61925742,-17.25436423,FALSE,-0.601433356,0.280906683,FALSE,FALSE,1,0.183805929,FALSE,FALSE,unlabelled
KLHL3,brown,31.45749116,7.348193179,24.10929798,-16.7611048,FALSE,0.352490139,0.72253005,FALSE,FALSE,1,0.197862272,FALSE,FALSE,unlabelled
FAM193B,brown,692.4145896,81.07659254,611.337997,-530.2614045,FALSE,0.77771926,0.001296547,FALSE,FALSE,1,0.167599685,FALSE,FALSE,unlabelled
ABT1,brown,219.720623,59.74666168,159.9739613,-100.2272997,FALSE,-0.758351888,0.021658412,FALSE,FALSE,1,0.184471097,FALSE,FALSE,unlabelled
CRIP3,brown,39.7614938,7.784417601,31.9770762,-24.1926586,FALSE,0.474590032,0.127077658,FALSE,FALSE,1,0.195364349,FALSE,FALSE,unlabelled
PNRC1,brown,61.61787146,23.75137138,37.86650008,-14.11512869,FALSE,0.642605017,0.333264665,FALSE,FALSE,1,0.171563409,FALSE,FALSE,unlabelled
RSPO3,brown,48.67875155,11.99518839,36.68356315,-24.68837476,FALSE,0.442826801,0.06927498,FALSE,FALSE,1,0.173708667,FALSE,FALSE,unlabelled
ABRACL,brown,212.1731428,47.6309661,164.5421767,-116.9112106,FALSE,-0.69425865,0.075842458,FALSE,FALSE,1,0.198695417,FALSE,FALSE,unlabelled
SLC18B1,brown,65.80909068,19.08675135,46.72233933,-27.63558798,FALSE,-0.597507033,0.08774429,FALSE,FALSE,1,0.185536566,FALSE,FALSE,unlabelled
DYNLT1,brown,362.0920412,103.436795,258.6552463,-155.2184513,FALSE,-0.897999586,0.009322755,FALSE,FALSE,1,0.164515455,FALSE,FALSE,unlabelled
PNLDC1,brown,15.5132825,3.781011642,11.73227086,-7.951259216,FALSE,-0.202015589,0.179278788,FALSE,FALSE,1,0.15295841,FALSE,FALSE,unlabelled
C7orf26,brown,110.8768232,35.43152441,75.44529882,-40.01377441,FALSE,-0.69526409,0.066208536,FALSE,FALSE,1,0.17440611,FALSE,FALSE,unlabelled
CREB5,brown,81.46543911,18.85159539,62.61384372,-43.76224832,FALSE,0.481993095,0.68553184,FALSE,FALSE,1,0.182699759,FALSE,FALSE,unlabelled
CCT6A,brown,539.1397599,106.0813069,433.0584531,-326.9771462,FALSE,-0.912353874,2.10709E-05,FALSE,FALSE,1,0.192065118,FALSE,FALSE,unlabelled
C7orf43,brown,145.1580616,31.86909445,113.2889672,-81.41987274,FALSE,-0.604036878,0.327534349,FALSE,FALSE,1,0.179888919,FALSE,FALSE,unlabelled
AWAT2,brown,24.94432765,5.305058383,19.63926927,-14.33421088,FALSE,-0.366330997,0.251774587,FALSE,FALSE,1,0.177848862,FALSE,FALSE,unlabelled
OGT,brown,60.14679258,17.60100323,42.54578935,-24.94478613,FALSE,0.491028829,0.928995742,FALSE,FALSE,1,0.183299863,FALSE,FALSE,unlabelled
GCNA,brown,58.58382535,14.02276813,44.56105722,-30.53828909,FALSE,0.49665848,0.744869962,FALSE,FALSE,1,0.199370413,FALSE,FALSE,unlabelled
ZNF711,brown,34.8098306,9.482453118,25.32737749,-15.84492437,FALSE,-0.38679489,0.552759955,FALSE,FALSE,1,0.190437069,FALSE,FALSE,unlabelled
PRPS1,brown,27.71603057,5.213523467,22.5025071,-17.28898363,FALSE,-0.26551814,0.407377418,FALSE,FALSE,1,0.183758227,FALSE,FALSE,unlabelled
FRMPD3,brown,66.46545685,10.11004236,56.35541449,-46.24537213,FALSE,-0.506242629,0.014399707,FALSE,FALSE,1,0.203813756,FALSE,FALSE,unlabelled
STAR,brown,189.560908,39.78448332,149.7764246,-109.9919413,FALSE,-0.697009221,0.176422463,TRUE,TRUE,1,0.172550324,FALSE,FALSE,unlabelled
SNTG1,brown,26.35751342,9.571761853,16.78575156,-7.21398971,FALSE,0.486367262,0.812691521,FALSE,FALSE,1,0.166740296,FALSE,FALSE,unlabelled
ADHFE1,brown,175.8206843,16.77111364,159.0495707,-142.278457,FALSE,0.587017306,0.00146914,TRUE,FALSE,1,0.189522349,FALSE,FALSE,unlabelled
MRPS28,brown,341.6585189,103.4466396,238.2118794,-134.7652398,FALSE,-0.888818334,0.018402974,TRUE,TRUE,1,0.177943722,FALSE,TRUE,1
POLR2K,brown,1026.945438,119.4458222,907.4996163,-788.0537941,FALSE,-0.862090719,6.88211E-05,FALSE,FALSE,1,0.200079653,FALSE,FALSE,unlabelled
MAL2,brown,27.58269301,6.868096001,20.71459701,-13.84650101,FALSE,-0.331507134,0.213812138,FALSE,FALSE,1,0.154021415,FALSE,FALSE,unlabelled
PLIN2,brown,17.63949038,5.525482461,12.11400792,-6.588525461,FALSE,0.362101944,0.795193109,FALSE,FALSE,1,0.178513849,FALSE,FALSE,unlabelled
NR6A1,brown,38.01536573,9.287122312,28.72824342,-19.44112111,FALSE,0.37284386,0.589651073,FALSE,FALSE,1,0.177890998,FALSE,FALSE,unlabelled
HMCN2,brown,83.02578145,27.21002086,55.81576059,-28.60573972,FALSE,0.622008644,0.207621751,FALSE,FALSE,1,0.087414654,FALSE,FALSE,unlabelled
PDSS1,brown,645.6606226,109.8189056,535.841717,-426.0228114,FALSE,-0.868838329,0.000577991,TRUE,TRUE,1,0.198359562,FALSE,TRUE,1
TMEM236,brown,38.18698678,9.098752994,29.08823378,-19.98948079,FALSE,0.472192152,0.447436547,FALSE,FALSE,1,0.184564555,FALSE,FALSE,unlabelled
ZEB1,brown,29.86615352,6.646240373,23.21991314,-16.57367277,FALSE,0.313424145,0.901199804,FALSE,FALSE,1,0.189650571,FALSE,FALSE,unlabelled
EIF4EBP2,brown,116.1522719,16.53274721,99.61952466,-83.08677745,FALSE,0.464209178,0.060029692,FALSE,FALSE,1,0.177224012,FALSE,FALSE,unlabelled
TCF7L2,brown,40.36551269,11.37820895,28.98730374,-17.60909479,FALSE,0.395602964,0.805429766,FALSE,FALSE,1,0.198209831,FALSE,FALSE,unlabelled
TAF5,brown,99.00027719,9.907671517,89.09260567,-79.18493416,FALSE,-0.525991012,0.002155119,FALSE,FALSE,1,0.173497155,FALSE,FALSE,unlabelled
CNNM2,brown,257.717541,77.18993794,180.527603,-103.3376651,FALSE,0.841601772,0.014048533,FALSE,FALSE,1,0.186322245,FALSE,FALSE,unlabelled
EIF3M,brown,81.42385177,42.5577475,38.86610427,3.691643229,TRUE,-0.731727609,0.937917426,FALSE,FALSE,1,0.189020374,FALSE,FALSE,unlabelled
TENM4,brown,76.9251538,23.32428442,53.60086937,-30.27658495,FALSE,-0.474812528,0.479591836,FALSE,FALSE,1,0.18414613,FALSE,FALSE,unlabelled
C11orf52,brown,234.1271874,33.0179372,201.1092502,-168.091313,FALSE,0.635985298,0.001166285,FALSE,FALSE,1,0.164934678,FALSE,FALSE,unlabelled
P4HA3,brown,71.98626235,21.08041279,50.90584956,-29.82543677,FALSE,-0.60158617,0.098023144,FALSE,FALSE,1,0.14252002,FALSE,FALSE,unlabelled
ADAM33,brown,40.05311741,11.8502526,28.2028648,-16.3526122,FALSE,0.484524059,0.309245033,FALSE,FALSE,1,0.203863705,FALSE,FALSE,unlabelled
MTA2,brown,136.9678277,58.43056856,78.53725913,-20.10669057,FALSE,-0.774734815,0.173106789,FALSE,FALSE,1,0.185606246,FALSE,FALSE,unlabelled
TMEM138,brown,240.5344758,14.1474643,226.3870115,-212.2395472,FALSE,-0.68864595,0.000553236,FALSE,FALSE,1,0.17580458,FALSE,FALSE,unlabelled
FADS1,brown,20.17940251,4.196081147,15.98332137,-11.78724022,FALSE,0.221606586,0.97498,FALSE,FALSE,1,0.193296226,FALSE,FALSE,unlabelled
KIRREL3,brown,53.11266562,11.98339894,41.12926669,-29.14586775,FALSE,0.377995654,0.26377584,FALSE,FALSE,1,0.180767901,FALSE,FALSE,unlabelled
SIDT2,brown,121.3284186,11.00261509,110.3258035,-99.32318838,FALSE,0.55367623,7.75895E-05,FALSE,FALSE,1,0.169870991,FALSE,FALSE,unlabelled
CDC42EP2,brown,95.22803761,22.3663816,72.86165601,-50.49527441,FALSE,0.626062744,0.144227732,FALSE,FALSE,1,0.181516035,FALSE,FALSE,unlabelled
TM7SF2,brown,127.3105942,12.06980955,115.2407846,-103.1709751,FALSE,0.664857654,0.000840049,FALSE,FALSE,1,0.172311938,FALSE,FALSE,unlabelled
